id,actor_name
1240,Brendon Daniels
1241,Cathy DeBuono
1242,Mia Pistorius
1243,Jonathan Adams
1244,Christie Peruso
1245,Tori Spelling
1246,Chelan Simmons
1247,Vega Tsai
1248,Ali Ahn
1249,Mélusine Mayance
1250,Badmus Olakunle
1251,Madalen Mills
1252,Vanilla Ice
1253,Robert Glenister
1254,Remon Lim
1255,Anders Danielsen Lie
1256,Michael MacRae
1257,Garry Marshall
1258,Ludo Lefebvre
1259,Bailey Pelkman
1260,Logan Paul
1261,Anna Baryshnikov
1262,Sora Ma
1263,Robbie Gee
1264,Stephen Gevedon
1265,Axle McCoy
1266,Jaswinder Bhalla
1267,María Chacón
1268,Kristine Riis
1269,Naimma Aljufri
1270,Wang Ou
1271,Thomas Davison
1272,Lake Bell
1273,Susan Beaubian
1274,Angela Chang
1275,Daniel Middleton
1276,Dolly Rathebe
1277,Alia Shawkat
1278,Lori Singer
1279,Hsieh Yi-hung
1280,Joon Park
1281,Jadwiga Jankowska-Cieslak
1282,Shahd El Yaseen
1283,Defne Kayalar
1284,Titus Makin Jr.
1285,Scott Gibbs
1286,Pushpa
1287,Tanushree Dutta
1288,Noni Hazlehurst
1289,Laudya Cynthia Bella
1290,Arun Aseng
1291,Brendan Scannell
1292,Krystal Joy Brown
1293,Jéssica Tamochunas
1294,Andrés Rillón
1295,Parminder Ghumman
1296,Luke Bracey
1297,Stefan Brogren
1298,Stephen Dupont
1299,Jamie Chung
1300,Constance Towers
1301,Jim Capobianco
1302,Andrei Indreies
1303,Chen Wan-ting
1304,Blanca Portillo
1305,Imelda Staunton
1306,Richard Ridings
1307,Jennifer Oguzie
1308,Koji Yamamoto
1309,Judith Hill
1310,Fanny Bernth
1311,Madeline Zima
1312,Gauri Chakraborty
1313,Harriet Lenabe
1314,Goize Blanco
1315,Broden Kelly
1316,Gaspard Gévin-Hié
1317,Matias Muchus
1318,Theresa Randle
1319,Anamaya Verma
1320,Eric Edelstein
1321,Monia Chokri
1322,Otar Saralidze
1323,Tomas Bie
1324,Wataru Takagi
1325,Cristina Vee
1326,Jon Huber
1327,James Smith
1328,Rita Dominic
1329,Aida Elkashef
1330,Darsheel Safary
1331,Richard David-Caine
1332,Dulce Maria Solis
1333,Don Lake
1334,Tony Robbins
1335,Lachion Buckingham
1336,Jason Alan Smith
1337,Leopoldo Trieste
1338,Rudklao Amratisha
1339,Adam Pascal
1340,Assi Levy
1341,Wille Lindberg
1342,Earl Oliveros
1343,Tom McCamus
1344,Sumeet Thakur
1345,Claudio Santamaria
1346,Nora von Waldstätten
1347,Steve Yap
1348,Zeb
1349,Susan Walters
1350,Nabila Ebeid
1351,Lisa Vidal
1352,Hayley Arceneaux
1353,Manoj Biddvai
1354,Stephanie Arcila
1355,Alejandro Nones
1356,Angelica C. Ferro
1357,Smita Malhotra
1358,Jaylen Barron
1359,Yui Ishikawa
1360,Shamim Basharat
1361,Mark O'Dea
1362,Kurt Fuller
1363,Anjali Patil
1364,Darío Valenzuela
1365,Jodie Comer
1366,Fola Evans-Akingbola
1367,Marisol Nichols
1368,Tommie-Amber Pirie
1369,Mostafa Mitwali
1370,David Kross
1371,Ryoo Jeom-hee
1372,Lord Frank
1373,Jenna Thiam
1374,Patrick Lee
1375,Ümit Erdim
1376,Deepti Naval
1377,Omar El Saeed
1378,Sophia Myles
1379,Jonah Wineberg
1380,Archana Kotwal
1381,Haldun Boysan
1382,Asri Handayani
1383,Li Huan
1384,Roger Taylor
1385,Karthik
1386,Wunmi Mosaku
1387,Brian Bosworth
1388,Øystein Røger
1389,Mónica Lairana
1390,Dylan Kuo
1391,Zdzislaw Wardejn
1392,Winslow Fegley
1393,Adolfo Fernández
1394,Pardeep Sran
1395,Allen Collins
1396,Fabrizio Copano
1397,Fabian Lojege
1398,Lun-Mei Kwai
1399,Allen Dizon
1400,Massimo Bottura
1401,Dana DeLorenzo
1402,Roger Yuan
1403,Dartanian Sloan
1404,Nicollette Sheridan
1405,Daniel Sánchez Arévalo
1406,Rasaq Olayiwola
1407,François Damiens
1408,Jamie Kenna
1409,Joey Paras
1410,Evgeniy Stychkin
1411,Chandan Anand
1412,Danny Sapani
1413,Samar Gaber
1414,Tigmanshu Dhulia
1415,Molly Shannon
1416,Aletheia Burney
1417,Samadhi Zendejas
1418,Mickey Huang
1419,Ricky Martin
1420,Augusto Madeira
1421,Sharon Horgan
1422,Yanic Truesdale
1423,Frank John Hughes
1424,Oliver Dimsdale
1425,James Reid
1426,Sandra Ellis Lafferty
1427,Tinna Harahap
1428,Deborah Ann Woll
1429,Lars Väringer
1430,Harvey Fierstein
1431,Govind Namdeo
1432,Chen Wen-shan
1433,Kosuke Toyohara
1434,Shawar Ali
1435,Luke Coutts
1436,Alexander Crowther
1437,Manuj Sharma
1438,Jamil Smyth-Secka
1439,Kazuki Yano
1440,Phil Davis
1441,Rob Schneider
1442,Makarand Deshpande
1443,Niraj Sah
1444,Serhat Tutumluer
1445,Álex González
1446,Jordan Black
1447,Stephen Thorne
1448,Zhao Yao Ke
1449,Ryuichi Kijima
1450,Amanda Abbington
1451,Beth Goulart
1452,Wannasak Sirilar
1453,Bidita Bag
1454,Samuel E. Wright
1455,Aruna Irani
1456,Noah Reid
1457,Victor Leal
1458,David Fukamachi Regnfors
1459,Poonam Dhillon
1460,Edward Fouad
1461,Vera Vitali
1462,Kenji Nojima
1463,Tami Roman
1464,Téa Leoni
1465,Mark McKinney
1466,Eman El-Sayed
1467,Surabhi Lakshmi
1468,Jason Statham
1469,Robin Bartlett
1470,Chipo Chung
1471,Scott Cavalheiro
1472,William Bornkessel
1473,Christopher Stapleton
1474,DeRon Horton
1475,Toru Watanabe
1476,Nick Medley
1477,Deirdre Mullins
1478,Jo Woo-jin
1479,Dorian Popa
1480,Raashi Khanna
1481,Cut Ashifa
1482,Veronika Vernadskaya
1483,Alessandra Torresani
1484,Lee Hye-yeong
1485,Jenny Zhang
1486,Manu Bennett
1487,Rafał Pacześ
1488,Torbjørn Jensen
1489,Patrick Onyeke
1490,Angus MacInnes
1491,Gift Ngoepe
1492,Siobhan McSweeney
1493,Happy Salma
1494,Makorn Supinacharoen
1495,Anjum Rajabali
1496,Pirkko Hämäläinen
1497,Jason Rogel
1498,Channegowda
1499,Robert Wagner
1500,Olivia Bond
1501,Kanchan
1502,Rimi Sen
1503,Diogo Morgado
1504,Terry Farrell
1505,Karen Allen
1506,Oriol Pla
1507,Joey Batey
1508,Paul Gäbler
1509,Victor Sparapane
1510,Bethany Hamilton
1511,Rina Hidaka
1512,Reshma Shetty
1513,A Boogie Wit tha Hoodie
1514,Richard Beymer
1515,Mauricio López
1516,Dori Sakurada
1517,Dev Gill
1518,Uche Elumelu
1519,Stephan James
1520,Phillip Andrew
1521,Noxee Maqashalala
1522,Lannick Gautry
1523,Nina Kiri
1524,Pauline Etienne
1525,Eleonora Wexler
1526,Majed El Masry
1527,Serra Yılmaz
1528,Shane Zaza
1529,Tommy Vásquez
1530,Kristoff St. John
1531,Alessandra Rosaldo
1532,David Attenborough
1533,Loveleen Mishra
1534,Sean Bean
1535,Aakshath Das
1536,Carl Lee
1537,Mahmud Alibashah
1538,Nantawut Boonrubsub
1539,Kimberly Hébert Gregory
1540,Sahidur Rahaman
1541,Aman Sutdhar
1542,Polina Kutepova
1543,Marco D'Amore
1544,Brian Hooks
1545,Rakesh Bedi
1546,Diego Tinoco
1547,Raghu Ram
1548,"Sean ""P. Diddy"" Combs"
1549,Shari Weiser
1550,Amy Robinson
1551,Okey Uzoeshi
1552,Ali Kazmi
1553,Priyanka Sarkar
1554,Okawa Shaznay
1555,Steve Oropeza
1556,Jordan Clark
1557,Tony Todd
1558,Casey Thomas Brown
1559,Rachel Khoo
1560,Nick Wallis
1561,Denholm Elliott
1562,Natalya Zemtsova
1563,Yakubu Mohammed
1564,Yusaku Yara
1565,Eyad Ayman Kaifi
1566,Alastair Forbes
1567,Toto Vega
1568,Ann D. Carey
1569,Nick Apostolides
1570,Daisuke Tsuji
1571,Abdullah Al-bloshi
1572,Sayed Rajab
1573,Neil Maskell
1574,Élodie Navarre
1575,Koen Kondo
1576,Balu Varghese
1577,Kanan Gill
1578,Maria de Medeiros
1579,Roberto Farías
1580,Arshad Warsi
1581,Michael Colyar
1582,Neelu Kohli
1583,Eita Okuno
1584,Catherine Chabot
1585,Jemima Kirke
1586,Lia Williams
1587,Andrew Lin
1588,Gong Yi Teng
1589,Vineet Kumar Singh
1590,Anne Francis
1591,Jan Maxwell
1592,Jet Jurgensmeyer
1593,Griffin Robert Faulkner
1594,Socheata Sveng
1595,Dilan Çiçek Deniz
1596,Keyon Williams
1597,Rod Alexander
1598,Kevin Bacon
1599,Swizz Beatz
1600,Te-Lo Mai
1601,Jamie Foxx
1602,Jaclyn Victor
1603,Ursula Reit
1604,Zhou Zixin
1605,Chiwendu Onaga
1606,Sara Chase
1607,Wen Shaoping
1608,Mitchell Anderson
1609,Camilo Borges
1610,Iain McKee
1611,Logan Creran
1612,Arijit Dutt
1613,Kevin Stone
1614,JuJu Chan
1615,Þröstur Leó Gunnarsson
1616,Maya Kay
1617,Raïa Haidar
1618,Inda Lavalle
1619,Kang Shi-hyun
1620,Florence Pernel
1621,Mohit Abrol
1622,Alex Asogwa
1623,Mindy Rickles
1624,Fabian Buch
1625,John D. Hickman
1626,Mikail Gandhi
1627,Kaycie Chase
1628,Jo Anne Worley
1629,Asher Ma
1630,Parineeti Chopra
1631,Choi Yoon-so
1632,Maria Pia Calzone
1633,Igor Kujawski
1634,Allie Gallerani
1635,Lam Bao Danh
1636,Analeigh Tipton
1637,Angira Dhar
1638,Kate Sheldon
1639,Andrew Koji
1640,Cha Hwa-yeon
1641,Macarena García
1642,Grey Griffin
1643,Firass Dirani
1644,Park Bo-gum
1645,Okon Imeh  Bishop
1646,Naina Apte
1647,Maurice LaMarche
1648,Moussa Maaskri
1649,Camille Chalons
1650,Odalys Garcia
1651,Aïcha Ben Ahmed
1652,Maria Diekmann
1653,Shawn Faqua
1654,Jaturong Kolimart
1655,Jesseca Liu
1656,Nakhul
1657,Chinmey Sharma
1658,Boris Kutnevich
1659,Amanda Chu
1660,Puttichai Kasetsin
1661,Viann Zhang
1662,Jackie Long
1663,Salem Klass
1664,Rajeev Siddhartha
1665,Ahna O'Reilly
1666,Will 'Spank' Horton
1667,Robert Gossett
1668,Nesta Cooper
1669,Mateusz Banasiuk
1670,Lyn May
1671,Danny Glover
1672,Jason James Richter
1673,Denis Moschitto
1674,Walker Borba
1675,Andrei Selaru
1676,Martiño Rivas
1677,Esha Amlani
1678,Greta Onieogou
1679,Alejandro Ruiz
1680,Logan Huffman
1681,Jordan T. Wilson
1682,Juan Pablo Gamboa
1683,Alex Moffat
1684,Sreelekha Mitra
1685,Korey Jackson
1686,Chang-wook Ji
1687,Kim Delaney
1688,Maud Adams
1689,Abhishek Bachchan
1690,Soni Razdan
1691,Sanae Kobayashi
1692,Salma Lahmer
1693,Ragia Omran
1694,Lisa Smit
1695,Miranda Richardson
1696,Pascal Scott
1697,Malese Jow
1698,Jesuthasan Antonythasan
1699,Shelley Calene-Black
1700,Trisha Kale
1701,Kim Ri-woo
1702,Ali Fazal
1703,Dustin Ybarra
1704,Zhu Xuan
1705,Todd Field
1706,Gary Wilmes
1707,Jenny Bonden
1708,Katherine McNamara
1709,Atsumi Tanezaki
1710,Katherine Vélez
1711,Ka Sang Cheung
1712,Golf Pichaya Nitipaisankul
1713,Pablo Echarri
1714,Shatina Chen
1715,Massimo Boldi
1716,Ekin Cheng
1717,Ignacio Serricchio
1718,Chie Kojiro
1719,Ted Dykstra
1720,Fedi Nuril
1721,Tyrese Gibson
1722,Patrick Doyle
1723,Jonny Quinn
1724,Sophie Faulkenberry
1725,Karl Malden
1726,Céline Sallette
1727,Kate Bornstein
1728,Vladimír Javorský
1729,Yasser Al Zankalouni
1730,Dina Doronne
1731,Nazeem Hussain
1732,Loni Anderson
1733,Raimo Grönberg
1734,Sean Harris
1735,Giselle Boueiz
1736,Della Reese
1737,Kerrigan Mahan
1738,Julian Vergov
1739,DeRay Davis
1740,Mckell David
1741,Jason Leong
1742,Joel Kinnaman
1743,Sara Sanz
1744,Goro Kishitani
1745,Tomoyo Kurosawa
1746,Taiwo Obileye
1747,Pepi Sonuga
1748,Ashleigh Ross
1749,Safia Hanifah
1750,Charlotte Gainsbourg
1751,Wissam Fares
1752,Chika Ike
1753,Cherami Leigh
1754,Cynthia Martells
1755,Meghanathan
1756,Leslie Chai
1757,John Fashanu
1758,Edwin Jerome
1759,Katharine McPhee
1760,Haifaa Adel
1761,Rio Mangini
1762,Nathaniel Arcand
1763,Sam Gittins
1764,Alfonso Agra
1765,Polly Draper
1766,Vikramjeet Virk
1767,Gemma Arterton
1768,Jack Colvin
1769,Shono Hayama
1770,Bettina Devin
1771,Oakley Bull
1772,Michael Lerner
1773,Montana Jordan
1774,Susan French
1775,Martynika Kosnica
1776,Victoria Tomazelli
1777,Lilliya Scarlett Reid
1778,Nita Byack George
1779,Christopher R. Sabat
1780,Xiao Yan
1781,Marianna Burelli
1782,Laura Gerow
1783,Igor Szpakowski
1784,Donna Lynne Champlin
1785,Colin MacLachlan
1786,Dina
1787,J.T. Jackson
1788,Hakim
1789,Alec Baldwin
1790,Milena Vukotic
1791,Kazuhiro Muroyama
1792,Aadukalam Naren
1793,Olivia Munn
1794,Sana Saeed
1795,Jimena Pagaza
1796,Kaoru Nagata
1797,Brad Leland
1798,Sanjeev Vats
1799,Hasmine Killip
1800,Alexia Garcia
1801,Ayrton Senna
1802,Ben Spence
1803,Victor Bonnel
1804,Gary Weeks
1805,Cory Peterson
1806,Juana Acosta
1807,Tatum O'Neal
1808,Damon Wayans Jr.
1809,Monica Bedi
1810,Sharad Kapoor
1811,Jishu Sengupta
1812,Jennifer Love Hewitt
1813,Gabriel Williams
1814,Nitu Pandher
1815,Austin St. John
1816,Higor Campagnaro
1817,Jordan Lane Price
1818,Rukman Rosadi
1819,Christoph Niemann
1820,Suzu Hirose
1821,K'ang-i Lee
1822,Laila Berzins
1823,Abir Chatterjee
1824,Kika Markham
1825,Roy Chang
1826,Liam Neeson
1827,Julie Ann Emery
1828,Alejandra Yañez Reynoso
1829,Dilip Sinha
1830,Sonal Jha
1831,Ekkachai Srivichai
1832,Kelly Marie Stewart
1833,Andrea Grano
1834,Takeshi Kaneshiro
1835,Cathy Rigby
1836,Carishma Basday
1837,Park Sang-nam
1838,Wynton Odd
1839,Claudia Ciesla
1840,Nacho Coronado
1841,Kim Fields
1842,Nobutoshi Canna
1843,Christopher Sieber
1844,Elma Mbadiwe
1845,Pilar Pascual
1846,Jim Klock
1847,Le Khanh
1848,Frank Todaro
1849,Victoria Ramos
1850,Patrick Stoof
1851,Billy Brown
1852,David McCallum
1853,Justin Chu Cary
1854,Kamron
1855,Jack Murray
1856,Andrea Sutton
1857,Chavis Daniels
1858,Corrado Invernizzi
1859,Nono Konopka
1860,Ravin Makhija
1861,Hayden Panettiere
1862,Percy Anane-Dwumfour
1863,Don Hale Jr.
1864,Christina Tannous
1865,Norma Martínez
1866,Michaël Youn
1867,Yung Ngo
1868,Mark L. Young
1869,Man-Wai Wong
1870,Robert Helpmann
1871,Charlie Covell
1872,Karina K.
1873,Mangala Ahire
1874,Darby Stanchfield
1875,César Bandera
1876,Igor Augustho
1877,Selena Gomez
1878,Cee Hathaiphat
1879,Sarah Constible
1880,Marcos Caruso
1881,Manju Chettri
1882,Rodney Afif
1883,Roberto Bonfim
1884,Ahmad Mehrez
1885,Shankar Thas
1886,Carlos Takeshi
1887,Reika Kirishima
1888,Chen Pengwanli
1889,Angélica Blandón
1890,Rona Figueroa
1891,Mia Farrow
1892,Fabiola Alarcón
1893,In-guk Seo
1894,Jaffer Idukki
1895,Irene Azuela
1896,Dana Min Goodman
1897,Mick Garris
1898,Laura Ann Kesling
1899,Jordan Bolger
1900,Frank Oz
1901,Madisyn Shipman
1902,Ruth Reichl
1903,Gary Busey
1904,Yoko Hikasa
1905,Quentin Thébault
1906,Chicha Amatayakul
1907,Şükran Ovalı
1908,Aybike Turan
1909,Pooja Chopra
1910,Zachary S. Williams
1911,Josh Holloway
1912,Disha Thakur
1913,Jhansi
1914,Kane Hodder
1915,Armin Mueller-Stahl
1916,Cassidy Freeman
1917,Dino Lee
1918,Wong Sum-yin
1919,Rob Brown
1920,Abhijit Sinha
1921,Ishaan Khattar
1922,David Kronawitter
1923,Andra Fuller
1924,Shaana Diya
1925,Babrak Akbari
1926,David Keith
1927,Rady Gamal
1928,Doug Stone
1929,Lidia Vitale
1930,Lee Ki-chan
1931,Nina Siemaszko
1932,Chang Chieh
1933,Harvey Scrimshaw
1934,Dinesh Lamba
1935,Doug Rao
1936,Nakia Burrise
1937,Indira Andrewin
1938,Achintya Bose
1939,Delta Burke
1940,Ryota Osaka
1941,Cara Horgan
1942,Angela Griffin
1943,Tristan Farge
1944,Sonal Chauhan
1945,Teresa Wright
1946,Shunori Ramanathan
1947,Lindsay Duncan
1948,Gameel Barsoum
1949,Logan Miller
1950,Terry Scott
1951,Priyanka Setia
1952,Mahmood Bin Shamsan
1953,Karen Fukuhara
1954,Anthony Heald
1955,Jai Vyas
1956,Yanin Opassathaworn
1957,Surekha Sikri
1958,John Spencer
1959,Suresh Oberoi
1960,Yang Haoyu
1961,Patiparn Pataweekarn
1962,Lauren Ash
1963,Steve Lund
1964,Dean Fujioka
1965,Richard Jordan
1966,Monther Rayahnah
1967,Tereza Srbová
1968,Surbhi Jyoti
1969,Jerom Canlas
1970,Jayaprakash Radhakrishnan
1971,Kelly Hu
1972,Alison Lohman
1973,Tony Burton
1974,Mollie Milligan
1975,Deniz Şen Hamzaoğlu
1976,Angela Sarafyan
1977,Bhama
1978,S'Thandiwe Kgoroge
1979,Julie Nathanson
1980,Manuel Vicente
1981,Ian Fang Weijie
1982,Sharisse Baker-Bernard
1983,Ronni Hawk
1984,Colson Baker
1985,Chris Rock
1986,Lucas Balmaceda
1987,Akira Akbar
1988,Byun Yo-han
1989,Trupti Khamkar
1990,Koel Purie
1991,Carlos Ponce
1992,Mauricio Novoa
1993,Susanne Storm
1994,Kalpana
1995,Miyavi
1996,Kotono Mitsuishi
1997,Sara Weaver
1998,Enzo Cilenti
1999,Pammi Bai
2000,Sofía Sisniega
2001,Cassandra Scerbo
2002,Lanette Ware
2003,Sumita Majumdar
2004,Cassandra Sánchez Navarro
2005,Dasha Nekrasova
2006,Darryl Kurylo
2007,Lynsey Pham
2008,Angie Dickinson
2009,Martavious Gayles
2010,Nji Alain
2011,Urmila Mahanta
2012,Michael Aloni
2013,Ole Johan Skjelbred-Knutsen
2014,Sundeep Kishan
2015,Thomas Jane
2016,Simon Greenall
2017,Jianwen Zhang
2018,Sydney Tamiia Poitier
2019,Alex Kaluzhsky
2020,Sara Loren
2021,Rebeka Thomas
2022,Noam Jenkins
2023,Roger McGuinn
2024,Sanjeeda Sheikh
2025,Guo Liang
2026,Lapat Ngamchaweng
2027,Gümeç Alpay Aslan
2028,Kate Braithwaite
2029,Robert Anderson
2030,Jamie Bell
2031,Samantha Mumba
2032,Bruce Bundy
2033,Kiera Strauss
2034,Lena Wilczyńska
2035,Yoo Yeol
2036,Ursula Strauss
2037,Kim Woo-bin
2038,Ryan Pierce
2039,Doug Cox
2040,Mine Teber
2041,Daniel Furlan
2042,Mandy Patinkin
2043,Supassra Thanachat
2044,Syakir Daulay
2045,Victoria Almeida
2046,Sam Robards
2047,Aleksandar Cvetković
2048,Olwen Catherine Kelly
2049,Chae Jong-hyeop
2050,Noor Kadri
2051,Adeolu Adefarasin
2052,Ezgi Eyüboğlu
2053,Sean Patrick Thomas
2054,Nakul Bhalla
2055,Sean Brock
2056,Shreyas Gurav
2057,Bindiya Goswami
2058,Nam-gil Kim
2059,Samer Ismail
2060,Adebukola
2061,Cerina Vincent
2062,Tommaso Buscetta
2063,Nancy Carroll
2064,Adelaide Hirasaki
2065,Martin Karelius
2066,Pascal Demolon
2067,Nellie Thalbach
2068,Victoria Diamond
2069,Foed Amara
2070,Lalor Roddy
2071,Fran Lebowitz
2072,Kevin McGarry
2073,Kjersti Tveterås
2074,Sandra Escacena
2075,Şahin Irmak
2076,Sanjay Khapre
2077,Llum Barrera
2078,Jung Je-won
2079,Park No-sik
2080,Sardar Sohi
2081,Philippe Koo
2082,Rohan Mobarsa
2083,Eileen Yáñez
2084,Phillipa Alexander
2085,Philip Jackson
2086,Wafeeq Narimab
2087,Vijay Crishna
2088,Wayne Kramer
2089,Miguel Pizarro
2090,Alberto Di Stasio
2091,Kodai Matsuoka
2092,Jarred Blakiston
2093,Alexander Grant
2094,Ben Barnes
2095,Jake Davies
2096,Pierfrancesco Poggi
2097,Arshad Mahmud
2098,Dilip Kumar
2099,Said Faraj
2100,Michele Abrams
2101,Sarah Butler
2102,Jonas Nay
2103,Satoshi Tsuruoka
2104,Kubilay Sarikaya
2105,Deepak Dobriyal
2106,Björn Mosten
2107,Edita Karađole
2108,Stephanie Honoré
2109,Dawn Olivieri
2110,Ian Matthews
2111,Arjun Mathur
2112,Steven Bognar
2113,Mark Walton
2114,Mamata Shankar
2115,Son Tae-young
2116,Munro Chambers
2117,Guo Tao
2118,Cynthia Dankwa
2119,Bill Romanowski
2120,Darshan Machamada
2121,Jimmy Castro
2122,Deniz Orta
2123,Rima Kallingal
2124,John C. Reilly
2125,Regina Anikiy
2126,Chase Joliet
2127,Jerzy Nowak
2128,Jelson Bay
2129,Nur Risteena
2130,Jeany Spark
2131,Jay Simpson
2132,Danny Boushebel
2133,Kim Basinger
2134,Warina Hussain
2135,Billie Whitelaw
2136,Nicholas Day
2137,Waraphat Phatsathit
2138,Marc Rhys
2139,Kuang Yang
2140,Ali Yörenç
2141,Ki-jun Shin
2142,Lee Elijah
2143,Carolina Lapausa
2144,Yudhishtir Urs
2145,Matt Vogel
2146,Gayle Rankin
2147,BD Wong
2148,Teddy Sears
2149,Gianni Cavina
2150,Richard Branson
2151,Daniel Sunjata
2152,Edwina Ritchard
2153,Unnop Chanpaibool
2154,Reshma Rajan
2155,Carla Moscatelli
2156,Magdalena Perlińska
2157,Avi Shnaidman
2158,David Kinch
2159,Saharsh Kumar Shukla
2160,Tamara Vallarta
2161,Hocine Mokando
2162,Liza Koshy
2163,Sofia Deler
2164,Paul Alayo
2165,EXO
2166,Sheryl Lee Ralph
2167,Niles Fitch
2168,Gilles Geary
2169,Kit Williamson
2170,Dirk Roofthooft
2171,Julieth Restrepo
2172,Fionnula Flanagan
2173,James Corden
2174,Grant Masters
2175,Ferdinando Valencia
2176,Nitin Sathyaa
2177,Joyce Cheng
2178,Brittany Howard
2179,Marcuis Harris
2180,Manish Bhuvan
2181,Drea Castro
2182,Allie Grant
2183,Norm Mcleod
2184,Rik Aby
2185,Cassidy Gifford
2186,Kevin Eldon
2187,Blake Foster
2188,Paul He
2189,Emma Jayne Maas
2190,Tanya Liyah
2191,Shaily Dubey
2192,Ramzy Bédia
2193,Cec Linder
2194,Mansaku Ikeuchi
2195,Tim Hopper
2196,Rune Temte
2197,Lier Qiu
2198,Zouzou Ben Chikha
2199,Dragan Bakema
2200,Kendall Schmidt
2201,Hernán Romero
2202,Jasmine St. Clair
2203,Tommy James Murphy
2204,Emeka Nwagbaraocha
2205,Anthony Carrigan
2206,Mickey River
2207,Eileen Page
2208,Zhang Jing-chu
2209,Camille Lellouche
2210,Michael Cerveris
2211,Paul Connolly
2212,Kumiko Aso
2213,Peter Berg
2214,Son Se-bin
2215,Belen Blanco
2216,Jeong Do-won
2217,Luisa De Santis
2218,Bella Dally
2219,Mya
2220,Peter MacNeill
2221,Peter Kurth
2222,Eyad Nassar
2223,Shelby Alicea
2224,Bülent Çolak
2225,Alex Meraz
2226,Jason Zheng
2227,In-jun Gwak
2228,Jyoti Subhash
2229,Sarah Troyer
2230,Michael Pink
2231,Karen
2232,Ledicia Sola
2233,Benn Northover
2234,Katharina Schüttler
2235,John Witherspoon
2236,Ron White
2237,Toby Lee
2238,Ariclenes Barroso
2239,Genevieve Aitken
2240,Kanako Mitsuhashi
2241,Aki Hano
2242,Roberta Migliucci
2243,In-pyo Cha
2244,Anna Maria Mühe
2245,Aylín Mujica
2246,Coco Martin
2247,Salamina Mosese
2248,Wilbur Fitzgerald
2249,Laura Michelle Kelly
2250,Leon Dai
2251,Ewen Leslie
2252,Veena Nandakumar
2253,Sergio Rizzuto
2254,Rhys Ifans
2255,Luccas Neto
2256,Haruka Shibuya
2257,Florencia Lozano
2258,Huan Zhang
2259,Katsuhisa Namase
2260,Héctor Díaz
2261,Nabila Bounad
2262,Surya Ganapathy
2263,Ava Kolker
2264,Peter Strauss
2265,Alex Aiono
2266,Andrew Lua
2267,Elizabeth Rodriguez
2268,Jayakrishnan
2269,Amirah Vann
2270,Anya O'Connor
2271,Padmini Kolhapure
2272,Evan Jonigkeit
2273,Mayumi Iizuka
2274,Samantha Isler
2275,Hwang Jung-eum
2276,Catherine St-Laurent
2277,Samantha Sloyan
2278,Paris Themmen
2279,Amybeth McNulty
2280,Inder Bajwa
2281,Ron O'Neal
2282,Anderson Silva
2283,Royce Cabrera
2284,Rifka Lodeizen
2285,Lisa Henni
2286,Charles Ukpong
2287,Carson Allen
2288,Ratchawin Wongviriya
2289,Damilola Ogunsi
2290,Kachapa Toncharoen
2291,Pauline Haddad
2292,Larissa Murray
2293,Karen Bryson
2294,Rahul Bairagi
2295,Patrick Duffy
2296,Ved Rao
2297,Aadil Khan
2298,Yoriko Nagata
2299,Don Michael Paul
2300,Caia Coley
2301,Joseph J. Terry
2302,Michael Crouch
2303,Peyman Moaadi
2304,Robyn Hitchcock
2305,Brenton Thwaites
2306,Ramon Thompson
2307,Kate Cobb
2308,Patrick Diabuah
2309,Yang Chen
2310,David Hornsby
2311,Brahm Bhardwaj
2312,Richie Jackson
2313,Beatriz Spelzini
2314,Forest Whitaker
2315,Germán Bracco
2316,Richard Ryan
2317,Kris Saddler
2318,C.J. Baker
2319,Tomris Çetinel
2320,Teo García
2321,Ty O'Neal
2322,Akiva Schaffer
2323,Bonnie Morgan
2324,Isaac Akwesi Awonor
2325,Ulrich Mühe
2326,Ashish Duggal
2327,Patricia Castañeda
2328,Jas Leverette
2329,Issac Ryan Brown
2330,Seda Bakan
2331,Manolo Solo
2332,Vadhir Derbez
2333,Ken Lawson
2334,Claudia Ferri
2335,Deto Montenegro
2336,Daniel MacPherson
2337,Fiona Ramsey
2338,Varun Khettry
2339,Takumi Yamazaki
2340,Geraldine Keams
2341,Carlyn Burchell
2342,Erom Cordeiro
2343,Killian Scott
2344,Shannon Kane
2345,Geoff Morrell
2346,Prince Mingle
2347,Gabriel Porras
2348,Susan Africa
2349,Yusuke Iseya
2350,John Hannah
2351,Fabian Hinrichs
2352,Jason Cermak
2353,Ki Hong Lee
2354,Teun Kuilboer
2355,Seth Green
2356,Muse Watson
2357,Alice Dwyer
2358,Mark Monero
2359,Fotinì Peluso
2360,Ahmed Al Zein
2361,Tamotsu Kanshuji
2362,Levent Sülün
2363,Janet Hsieh
2364,Francesco Salvi
2365,Tommy Tiernan
2366,Vengo Gao
2367,Holly Shanahan
2368,Ball Chernyim
2369,Narendra Jetley
2370,Kanan Malhotra
2371,Olayode Juliana
2372,Jay Simon
2373,Roxana Saucedo
2374,Shin Yong-woo
2375,Khathu Ramabulana
2376,Eman El-Assy
2377,Jane Scandizzo
2378,Tara Sands
2379,Elitsa Bako
2380,Bjørnar Teigen
2381,Katie Cassidy
2382,Charlet Chung
2383,Tiffany Hsu
2384,Daniel Arenas
2385,Gary Anthony Sturgis
2386,Billy Campbell
2387,Jonathan Pryce
2388,Tauquir Ahmed
2389,Jackson Browne
2390,David Yow
